,0,1,2
1994,9683,"Fleming, May A. (May Agnes)",11
1995,9684,"Fleming, May Agnes",11
1996,9887,"Mackintosh, Charles Henry",11
1997,10513,"Beerbohm, Henry Maximilian, Sir",11
1998,10514,"Beerbohm, Max, Sir",11
1999,10566,"Mulford, Clarence E.",11
2000,10567,"Mulford, Clarence Edward",11
2001,10848,"Rice, Cale Young",11
2002,11561,"Child, Lydia Maria Francis",11
2003,11562,"Francis, Lydia Maria",11
2004,11563,"Child, L. Maria (Lydia Maria)",11
2005,11564,"Child, Lydia Maria",11
2006,12007,"Thomson, Katherine Byerley",11
2007,12008,"Thomson, M. A., Mrs.",11
2008,12009,"Wharton, Grace",11
2009,12010,"Thomson, A. T., Mrs.",11
2010,12697,"Roberts, T. G. (Theodore Goodridge)",11
2011,12698,"Goodridge Roberts, Theodore",11
2012,12699,"Roberts, George Edward Theodore",11
2013,12700,"Roberts, G. E. Theodore (George Edward Theodore)",11
2014,12701,"Roberts, Theodore Goodridge",11
2015,12890,"Carey, R. Nouchette (Rosa Nouchette)",11
2016,12891,"Carey, Rosa Nouchette",11
2017,13570,"Santayana, Jorge",11
2018,13571,"Santayana, Georgius",11
2019,13572,"Santayana, George",11
2020,13767,"Duffield, J. W.",11
2021,14146,"Robertson, Margaret Murray",11
2022,14147,"Robertson, Margaret M. (Margaret Murray)",11
2023,14944,"Oliver, George",11
2024,14945,"Onions, Oliver",11
2025,15628,"Pemberton, Sir Max",11
2026,15629,"Pemberton, Max",11
2027,15662,"Adams, Andy",11
2028,17191,"Drake, Samuel A.",11
2029,17192,"Drake, Samuel Adams",11
2030,17214,"Kjelgaard, James Arthur",11
2031,17215,"Elgard, Jim",11
2032,17216,"Kjelgaard, Jim",11
2033,17723,"Brown, Abbie Farwell",11
2034,20473,"Vasari, Giorgio",11
2035,20687,"Bois, W. E. B. Du",11
2036,20688,"DuBois, W. E. Burghardt",11
2037,20689,"DuBois, W. E. B. (William Edward Burghardt)",11
2038,20690,"Bois, W. E. Burghardt Du",11
2039,20691,"Bois, William Edward Burghardt Du",11
2040,20692,"Du Bois, W. E. B. (William Edward Burghardt)",11
2041,20739,"Campbell, Margaretta Wade",11
2042,20740,"Deland, Margaret Wade Campbell",11
2043,21660,"Christie, Agatha Mary Clarissa Miller",11
2044,21661,"Christie, Agatha",11
2045,24362,"Marshall, Arthur Hammond",11
2046,24363,"Marshall, Archibald",11
2047,26527,"Mullen, Stanley",11
2048,72,"Du Hausset, Madame",10
2049,73,"Hausset, Mme. Du",10
2050,74,"Hausset, Nicole du",10
2051,77,"Du Hausset, Mme.",10
2052,137,"Jacobi, Carl Richard",10
2053,138,"Jacobi, Carl",10
2054,184,"Churchill, Winston Leonard Spencer, Sir",10
2055,185,"Churchill, Winston Spencer",10
2056,186,"Churchill, Sir Winston Spencer",10
2057,187,"Churchill, Winston S.",10
2058,554,"Washington, Booker Taliaferro",10
2059,555,"Washington, Booker T.",10
2060,765,"Ludwig, Edward William",10
2061,766,"Ludwig, Edward W.",10
2062,806,"French, Anne Warner",10
2063,807,"French, Anna Richmond Warner",10
2064,808,"French, Anne Richmond Warner",10
2065,809,"Warner, Anne",10
2066,961,"Foulis, Hugh",10
2067,962,"Munro, Neil",10
2068,1026,"Gillington, May Clarissa",10
2069,1027,"Clare, Maurice",10
2070,1028,"Gillington, M. C. (May Clarissa)",10
2071,1029,"Byron, May Clarissa Gillington",10
2072,1030,"Byron, Mary Clarissa Gillington",10
2073,1031,"Gillington, Mary Clarissa",10
2074,1032,"Byron, Mrs. G. F.",10
2075,1033,"Byron, May",10
2076,1105,"Smith, Joseph",10
2077,1106,"Smith, Joseph, Jr.",10
2078,1370,"Fritch, Charles E.",10
2079,1442,"Kummer, Frederic Arnold",10
2080,1530,"Greene, Homer",10
2081,1570,"Hendryx, James B. (James Beardsley)",10
2082,1685,"Gilbert, William Schwenck, Sir",10
2083,1686,"Gilbert, W. S. (William Schwenck)",10
2084,1775,"Service, Robert William",10
2085,1776,"Service, Robert W. (Robert William)",10
2086,1804,"Hegan, Alice Caldwell",10
2087,1805,"Rice, Alice Hegan",10
2088,1806,"Rice, Alice Caldwell Hegan",10
2089,1854,"Kant, Emmanuel",10
2090,1855,"Kant, I. (Immanuil)",10
2091,1868,"Kant, Immanuel",10
2092,2161,Methuen and Co.,10
2093,2162,"Company, Methuen &",10
2094,2163,"Co., Methuen &",10
2095,2164,Methuen & Co.,10
2096,2177,"Garis, Lilian C. McNamara",10
2097,2178,"Garis, Howard Roger, Mrs.",10
2098,2179,"Garis, Lillian",10
2099,2180,"Garis, Lilian",10
2100,2251,Ohiyesa,10
2101,2252,Okhidzheza,10
2102,2253,"Eastman, Charles Alexander",10
2103,2254,"Eastman, Charles A.",10
2104,2261,"Garvice, Charles",10
2105,2284,United States President (1913-1921),10
2106,2285,"Wilson, Thomas Woodrow",10
2107,2286,"Wilson, T. W. (Thomas Woodrow)",10
2108,2287,"Wilson, Woodrow",10
2109,2470,"Seltzer, Charles Alden",10
2110,2560,"Buffon, M. le comte de",10
2111,2561,"Leclerc, Georges Louis, comte de Buffon",10
2112,2562,"Buffon, Georges Louis Leclerc, comte de",10
2113,2746,"Rawlinson, George",10
2114,2927,"Johnson, W. Fletcher (Willis Fletcher)",10
2115,2928,"Johnson, Willis Fletcher",10
2116,2939,"Croker, Bithia Mary",10
2117,2940,"Croker, Mrs. John",10
2118,2941,"Croker, B. M. (Bithia Mary)",10
2119,3184,"Coburn, Fordyce, Mrs.",10
2120,3185,"Abbott, Eleanor Hallowell",10
2121,3298,"Spence, James Lewis Thomas Chalmers",10
2122,3299,"Spence, Lewis",10
2123,3439,"Richardson, John",10
2124,3440,"Richardson, Major (John)",10
2125,3442,"Pushkin, A. S. (Aleksandr Sergeevich)",10
2126,3443,"Poushkin, Alexander",10
2127,3444,"Pushkin, Alexander",10
2128,3445,"Пушкин, Александр Сергеевич",10
2129,3446,"Pushkin, Aleksandr Sergeevich",10
2130,3721,"Butterworth, Hezekiah",10
2131,3727,"Griffith-Jones, George Chetwynd",10
2132,3728,"Griffith, George Chetwynd",10
2133,3909,Ontario. Dept. of Education,10
2134,3910,Ontario. Ministère de l'éducation,10
2135,3911,Ontario. Education Department,10
2136,3912,Ontario. Ministere de l'education,10
2137,3913,Ontario. Department of Education,10
2138,3937,Shakespeare (spurious and doubtful works),10
2139,3947,"Grahame, Kenneth",10
2140,3979,"Malkin, Arthur Thomas",10
2141,4297,"Seaman, Augusta Huiell",10
2142,4500,"Cook, Captain (James)",10
2143,4501,"Cooke, James",10
2144,4502,"Cook, James",10
2145,4586,"Robertson, John Mackinnon",10
2146,4587,"Robertson, J. M. (John Mackinnon)",10
2147,4611,"Austin, Mary Hunter",10
2148,4612,"Austin, Mary",10
2149,4623,"Reed, Helen Leah",10
2150,4629,"McKinney, Jean Webster",10
2151,4630,"Webster, Alice Jean Chandler",10
2152,4631,"Webster, Jean",10
2153,4675,"Sydney, Margaret",10
2154,4676,"Sidney, Margaret",10
2155,4917,"Farrar, Frederic William",10
2156,4918,"Farrar, Frederick William",10
2157,4919,"Farrar, Dean (Frederic William)",10
2158,4920,"Hope, F. T. L.",10
2159,4921,"Farrar, Frederic W.",10
2160,4922,"Farrar, F. W. (Frederic William)",10
2161,5010,"Krepps, Robert Wilson",10
2162,5011,"Reynard, Geoff St.",10
2163,5012,"St. Reynard, Geoff",10
2164,5013,"Reynard, Geoffrey St.",10
2165,5014,"Krepps, Robert W.",10
2166,5247,"Barrett-Browning, Elizabeth",10
2167,5248,"Browning, Elizabeth Barrett",10
2168,5319,"Quiller-Couch, Mabel",10
2169,5447,"Swain, Dwight V.",10
2170,5530,"Kirschner, Aloisia",10
2171,5531,"Kirschner, Lola",10
2172,5532,"Kirschner, Lula",10
2173,5533,"Shubin, Osip",10
2174,5534,"Schubin, Osip",10
2175,5535,"Schubin, Ossip",10
2176,5742,"Knight, Damon Francis",10
2177,5743,"Fleming, Stuart",10
2178,5744,"Knight, Damon",10
2179,5763,"Richardson, Dorothy Miller",10
2180,5764,"Odle, Dorothy Miller Richardson",10
2181,5765,"Richardson, D. M. (Dorothy Miller)",10
2182,5766,"Richardson, Dorothy M. (Dorothy Miller)",10
2183,6040,"Comfort, Will Levington",10
2184,6359,"Pennell, E. R. (Elizabeth Robins)",10
2185,6360,"Pennell, Elizabeth Robins",10
2186,6492,"Duer, Alice",10
2187,6493,"Miller, Alice Duer",10
2188,6561,"Loomis, Noel Miller",10
2189,6562,"Miller, Benj.",10
2190,6563,"Water, Silas",10
2191,6564,"Loomis, Noel M.",10
2192,6604,"Sheldon, Mrs. Georgie",10
2193,6605,"Sheldon, Georgie, Mrs.",10
2194,6626,"Lindsay, Nicholas Vachel",10
2195,6628,"Lindsay, Vachel",10
2196,6657,"Cotes, Everard, Mrs.",10
2197,6658,"Grafton, Garth",10
2198,6659,"Cotes, V. Cecil",10
2199,6660,"Wintergreen, Jane",10
2200,6661,"Cotes, Mrs. Everard",10
2201,6662,"Duncan, Sara Jeannette",10
2202,6910,"Budrys, Algirdas Jonas",10
2203,6911,"Scarff, William",10
2204,6912,"Budrys, Algis",10
2205,7125,Moonchild,10
2206,7126,"Purvis, Clement",10
2207,7127,"Fox, Gardner F. (Gardner Francis)",10
2208,7498,"Lafferty, Raphael Aloysius",10
2209,7499,"Lafferty, R. A.",10
2210,7913,"Stephens, R. N. (Robert Neilson)",10
2211,7914,"Stephens, Robert Neilson",10
2212,8107,"Baldwin, Edward",10
2213,8108,"Godwin, William",10
2214,8187,"Milton, John",10
2215,8265,"Curtis, George William",10
2216,8540,"Carpenter, Edward",10
2217,8676,"Douglas, Alan, Captain",10
2218,8787,"Beers, Henry Augustin",10
2219,8788,"Beers, Henry A. (Henry Augustin)",10
2220,9575,"Browne, Paul Cameron",10
2221,9576,"Brown, Paul Cameron",10
2222,9701,"Frey, Hildegard G. (Hildegard Gertrude)",10
2223,9702,"Frey, Hildegarde G.",10
2224,9703,"Frey, Hildegard G.",10
2225,9839,Canada. Post Office Dept.,10
2226,9840,"Department, Canada Post Office",10
2227,9841,Canada. Post Office Department,10
2228,9877,"Hegel, G. W. F. (Georg Wilhelm Friedrich)",10
2229,9878,"Hegel, Georg Wilhelm Friedrich",10
2230,9879,"Read, Opie P.",10
2231,9880,"Read, Opie Percival",10
2232,10116,"Lea, H. C. (Henry Charles)",10
2233,10117,"Lea, Henry Charles",10
2234,10259,"Sayce, Archibald Henry",10
2235,10260,"Sayce, A.H.",10
2236,10261,"Sayce, A. H. (Archibald Henry)",10
2237,10889,"Streamer, Col. D.",10
2238,10890,Col. D. Streamer,10
2239,10891,"Graham, Harry",10
2240,11058,"Symons, Arthur",10
2241,11095,"Machen, Arthur",10
2242,11387,"Sanger, Margaret Higgins",10
2243,11388,"Higgins, Margaret Louisa",10
2244,11389,"Sanger, Margaret H.",10
2245,11390,"Sanger, Margaret",10
2246,11417,"Long, Mrs. Arthur",10
2247,11418,"Long, Margaret Gabrielle Vere Campbell",10
2248,11419,"Paye, Robert",10
2249,11420,"Campbell, Gabrielle Margaret Vere",10
2250,11421,"Costanzo, Gabrielle Margaret Vere Campbell",10
2251,11422,"Long, Gabrielle Margaret Vere Campbell",10
2252,11423,"Campbell, Margaret",10
2253,11424,"Bowen, Marjorie",10
2254,11955,"Norris, Benjamin Franklin",10
2255,11956,"Norris, Frank",10
2256,12480,"Follen, Mrs. (Eliza Lee)",10
2257,12481,"Follen, Charles Theodore Christian, Mrs.",10
2258,12482,"Cabot, Eliza Lee",10
2259,12483,"Follen, Eliza Lee Cabot",10
2260,13118,"Marden, Orison Swett",10
2261,13442,"Gosse, Edmund W. (Edmund William)",10
2262,13443,"Gosse, Edmund William, Sir",10
2263,13444,"Gosse, Edmund",10
2264,14411,"Walton, Amy",10
2265,14832,"Holding, Elizabeth Sanxay",10
2266,14833,"Holding, Elisabeth Sanxay",10
2267,15260,"Peck, George Wilbur",10
2268,15261,"Peck, George W. (George Wilbur)",10
2269,15942,"Castle, Egerton",10
2270,16886,"Osbourne, Samuel Lloyd",10
2271,16887,"Osborne, Lloyd",10
2272,16888,"Osbourne, Lloyd",10
2273,17114,"Forster, Edward Morgan",10
2274,17115,"Forster, E. M. (Edward Morgan)",10
2275,17271,"Gibbs, Philip Hamilton, Sir",10
2276,17272,"Gibbs, Phillip",10
2277,17273,"Gibbs, Philip",10
2278,17371,"Lang, Allen K.",10
2279,17372,"Lang, Allen Kim",10
2280,20255,"Beecher, Catherine E. (Catherine Esther)",10
2281,20256,"Beecher, C. E. (Catherine Esther)",10
2282,20257,"Beecher, Catharine E.",10
2283,20258,"Beecher, Catharine Esther",10
2284,20323,"Goldsmit, Oliver",10
2285,20324,"Goldsmith, Oliver",10
2286,21245,"Wake, William",10
2287,21750,"Wilkinson, Elia",10
2288,21751,"Peattie, Elia Wilkinson",10
2289,24560,"O'Donnell, Elliot",10
2290,24561,"O'Donnell, Elliott",10
2291,24950,"Oxley, James M. (James Macdonald)",10
2292,24951,"Oxley, J. Macdonald (James Macdonald)",10
2293,369,"Mansfield, Blanche McManus",9
2294,370,"MacManus, Blanche",9
2295,372,"McManus, Blanche",9
2296,559,"Mills, Enos Abijah",9
2297,560,"Mills, Enos A.",9
2298,616,"Leverage, Carl Henry",9
2299,617,"Leverage, Henry",9
2300,635,"Holyoake, G. J. (George Jacob)",9
2301,636,"Holyoake, George Jacob",9
2302,698,"Cross, Ada Cambridge",9
2303,699,"Cambridge, Ada",9
2304,938,"Wright, James Osborne, Mrs.",9
2305,939,"Wright, Mrs. James Osborne",9
2306,940,Barbara,9
2307,941,"Wright, Mabel Osgood",9
2308,1116,"Andrews, Mary Raymond Shipman",9
2309,1229,"Spielhagen, Friedrich",9
2310,1312,"Holland, Rupert S. (Rupert Sargent)",9
2311,1313,"Holland, R. S. (Rupert Sargent)",9
2312,1314,"Holland, Rupert Sargent",9
2313,1463,"Munro, Hector Hugh",9
2314,1464,"Munro, H. H. (Hector Hugh)",9
2315,1465,Saki,9
2316,1571,"Dunkerley, William Arthur",9
2317,1572,"Oxenham, John",9
2318,1578,"Penn, Arthur",9
2319,1579,"Matthews, James Brander",9
2320,1580,"Matthews, J. Brander (James Brander)",9
2321,1581,"Matthews, Brander",9
2322,1734,"Merwin, Samuel Kimball, Jr.",9
2323,1735,"Ferrat, Jacques Jean",9
2324,1736,"Sprague, Carter",9
2325,1737,"Merwin, Sam",9
2326,2148,"Grant, A. F.",9
2327,2149,"Harbaugh, Thomas Chalmers",9
2328,2150,"Howard, Capt. Chas.",9
2329,2151,"Howard, Chas.",9
2330,2152,"Howard, Charles",9
2331,2153,"Harbaugh, T. C. (Thomas Chalmers)",9
2332,2408,"James, Florence Alice Price",9
2333,2409,"Warden, Florence",9
2334,2647,"Sherman, W. T. (William Tecumseh)",9
2335,2648,"Sherman, William Tecumseh",9
2336,2649,"Sherman, William T. (William Tecumseh)",9
2337,2777,"Drinkwater, John",9
2338,2836,"Peard, Frances M. (Frances Mary)",9
2339,2837,"Peard, Frances Mary",9
2340,2900,"Gates, Eleanor",9
2341,2999,"Rolt-Wheeler, Francis William",9
2342,3000,"Rolt-Wheeler, Francis",9
2343,3304,"Grant, Robert",9
2344,3310,"Whitman, Walter",9
2345,3311,"Whitman, Walt",9
2346,3414,"Malory, Thomas, Sir",9
2347,3480,"Paine, Ralph D. (Ralph Delahaye)",9
2348,3481,"Paine, Ralph Delahaye",9
2349,3657,"Payn, James",9
2350,3788,"Chaillu, Paul Du",9
2351,3789,"Chaillu, Paul B. du (Paul Belloni)",9
2352,3790,"Belloni du Chaillu, Paul",9
2353,3791,"Chaillu, P. B. du (Paul Belloni)",9
2354,3792,"Chaillu, Paul Belloni Du",9
2355,3793,"Du Chaillu, Paul B. (Paul Belloni)",9
2356,3828,"Brandeis, Madeline",9
2357,3941,"Dawson, Sir John William",9
2358,3942,"Dawson, J. W. (John William), Sir",9
2359,3943,"Dawson, J. William (John William), Sir",9
2360,3944,"Dawson, William, Sir",9
2361,3945,"Dawson, Sir J. William",9
2362,3946,"Dawson, John William, Sir",9
2363,3956,"Fitch, Henry S. (Henry Sheldon)",9
2364,3980,"Shapcott, Reuben",9
2365,3981,"Rutherford, Mark",9
2366,3982,"White, W. Hale (William Hale)",9
2367,3983,"White, William Hale",9
2368,4112,"Blouët, Paul",9
2369,4113,"Blouet, Leon Paul",9
2370,4114,"Blouët, Léon Paul",9
2371,4115,"O'Rell, Max",9
2372,4187,"Lamballe, Marie Therese Louise de Savoie-Carignan, princesse de",9
2373,4188,"Lamballe, Marie Thérèse Louise de Savoie-Carignan, princesse de",9
2374,4239,"Scargill, W. Pitt (William Pitt)",9
2375,4240,"Scargill, William Pitt",9
2376,4613,Derry Down Derry,9
2377,4614,"Lear, Edward",9
2378,5133,Stewarton,9
2379,5134,"Goldsmith, L. (Lewis)",9
2380,5135,"Goldsmith, Lewis",9
2381,5393,"Roberts, Morley",9
2382,5589,"Logan, Black Jack",9
2383,5590,"Logan, John Alexander",9
2384,5605,"Morrison, Arthur",9
2385,6064,"Bailey, Irene Temple",9
2386,6065,"Bailey, Temple",9
2387,6166,"More, Margareta",9
2388,6167,"Manning, A. (Anne)",9
2389,6168,"Manning, Anne",9
2390,6339,"Nicolson, Victoria Mary Sackville-West",9
2391,6340,"Sackville-West, Vita",9
2392,6341,"Sackville-West, Victoria Mary, Hon.",9
2393,6342,"Sackville-West, V. (Victoria Mary)",9
2394,6343,"Sackville-West, V. (Victoria)",9
2395,6477,"Farrow, George Edward",9
2396,6478,"Farrow, G. E. (George Edward)",9
2397,6494,"Persse, Isabella Augusta",9
2398,6495,"Gregory, Isabella Augusta Persse, Lady",9
2399,6496,"Gregory, Lady Augusta",9
2400,6497,"Gregory, Lady",9
2401,6536,"Ray, Fan",9
2402,6537,"Ray, Anna Chapin",9
2403,6834,"Dept., United States. War",9
2404,6835,"Department, United States. War",9
2405,6836,United States. War Dept.,9
2406,6837,"Department, U. S. War",9
2407,6838,"Department, United States War",9
2408,6839,United States. War Department,9
2409,7185,"Russell, W. H. (William Howard), Sir",9
2410,7186,"Russell, William Howard, Sir",9
2411,7244,"Esse, James",9
2412,7245,"Stephens, James",9
2413,7324,"Macleod, Fiona",9
2414,7325,"Sharp, William",9
2415,7493,"Stecher, Lewis J., Jr.",9
2416,7494,"Stecher, L. J.",9
2417,7495,"Wesley, Joseph",9
2418,7496,"Stecher, L. J., Jr.",9
2419,7527,"Bancroft, Hubert Howe",9
2420,7973,"Franck, Harry A.",9
2421,7974,"Franck, Harry Alverson",9
2422,8179,"Gold, Horace Leonard",9
2423,8180,"Storey, Richard",9
2424,8181,"Gold, H. L. (Horace Leonard)",9
2425,8482,"Petrie, Flinders",9
2426,8483,"Petrie, William Matthew Flinders, Sir",9
2427,8484,"Petrie, W. M. Flinders (William Matthew Flinders)",9
2428,8752,"Driscoll, Lieutenant James R.",9
2429,8753,"Driscoll, James R.",9
2430,8754,"Peyser, Herbert Francis",9
2431,8755,"Peyser, Herbert F. (Herbert Francis)",9
2432,9019,"Holmes, W. H. (William Henry)",9
2433,9020,"Holmes, William H. (William Henry)",9
2434,9021,"Holmes, William Henry",9
2435,9166,"Wheeler, Post, Mrs.",9
2436,9167,"Rives, Hallie Erminie",9
2437,9468,"Brighouse, Harold",9
2438,9469,"Macduff, John Ross",9
2439,9470,"Macduff, J. R. (John Ross)",9
2440,9471,"Macduff, John R. (John Ross)",9
2441,9510,"Lawson, Henry Archibald Hertzberg",9
2442,9511,"Lawson, Henry",9
2443,9621,"Arnold, Matthew",9
2444,9865,"Feuvre, Amy Le",9
2445,9866,"Le Feuvre, Amy",9
2446,10409,"Murray, George Gilbert Aimé",9
2447,10410,"Murray, George Gilbert Aime",9
2448,10411,"Murray, Gilbert",9
2449,10491,"Monstrelet, Enguerran de",9
2450,10492,"De Monstrelet, Enguerrand",9
2451,10493,"Monstrelet, Enguerrand de",9
2452,10538,"Blavatsky, Helena Petrovna",9
2453,10539,"Blavatski, H. P.",9
2454,10540,"Blavatski, Yelena Petrovna",9
2455,10541,"Блаватская, Е. П. (Елена Петровна)",9
2456,10542,"Blavatsky, H. P. (Helena Petrovna)",9
2457,10743,"Lothrop, Amy",9
2458,10744,"Warner, A. B. (Anna Bartlett)",9
2459,10745,"Warner, Anna Bartlett",9
2460,10747,"Campan, Jeanne Louise Henriette Genet",9
2461,10748,"Campan, Madame (Jeanne-Louise-Henriette)",9
2462,10749,"Genet, Jeanne-Louise-Henriette",9
2463,10750,"Campan, Mme. (Jeanne-Louise-Henriette)",9
2464,10786,"Sheppard, William Henry Crispin",9
2465,10787,"Sheppard, W. Crispin (William Crispin)",9
2466,10885,"Packard, Winthrop",9
2467,10899,"Barnivelt, Esdras",9
2468,10900,"Pope, Alexander",9
2469,10924,"Hamilton, Anthony, Count",9
2470,10954,"Sinclair, William Brown",9
2471,10955,"Sinclair, Bill",9
2472,10956,"Sinclair, Bertrand William",9
2473,10957,"Sinclair, Bertrand W.",9
2474,11101,"McCarthy, Justin Huntly",9
2475,11102,"M'Carthy, Justin Huntly",9
2476,11104,"McCarthy, Justin H. (Justin Huntly)",9
2477,11782,"Baker, Rollin H. (Rollin Harold)",9
2478,11791,"Ford, Webster",9
2479,11792,"Masters, E. L. (Edgar Lee)",9
2480,11793,"Masters, Edgar Lee",9
2481,12074,"Kellogg, Elijah",9
2482,12162,"Gibson, C. D. (Charles Dana)",9
2483,12163,"Gibson, Charles Dana",9
2484,12398,"Baring, Maurice",9
2485,12717,"Latham, Robert Gordon",9
2486,12718,"Latham, R. G. (Robert Gordon)",9
2487,12767,"Ransome, Arthur",9
2488,12800,"Hoover, Thomas",9
2489,12852,"Marshall, Emma Martin",9
2490,12856,"Marshall, Emma",9
2491,14248,"Dryfoos, David M.",9
2492,14249,"Dryfoos, Dave",9
2493,14620,"Donnell, Annie Hamilton",9
2494,14865,"Parkerson, James",9
2495,15518,"Welby, Horace",9
2496,15519,"Timbs, John",9
2497,15591,"Gordon, Elizabeth",9
2498,15708,"Chaucer, Jeffrey",9
2499,15709,"Chaucer, Geoffrey",9
2500,16017,"Gwynn, Stephen Lucius",9
2501,16050,"Marquis, Donald Robert Perry",9
2502,16051,"Marquis, D. R. (Donald Robert)",9
2503,16052,"Marquis, Don",9
2504,16105,"Castle, Agnes Sweetman",9
2505,16106,"Sweetman, Agnes",9
2506,16107,"Castle, Mrs. Egerton",9
2507,16108,"Castle, Agnes",9
2508,16169,"Wilson, Augusta Jane Evans",9
2509,16170,"Wilson, Augusta Evans",9
2510,16171,"Wilson, Augusta J. Evans",9
2511,16172,"Evans, Augusta J. (Augusta Jane)",9
2512,16200,"Slesar, Henry",9
2513,16772,"Mabie, Hamilton W. (Hamilton Wright)",9
2514,16773,"Mabie, Hamilton Wright",9
2515,16807,"Green, John Richard",9
2516,17466,"Ingersoll, Ernest",9
2517,17962,"Cordeaux, J.",9
2518,17963,"Harvie-Brown, John Alexander",9
2519,17964,"Brown, J. A. Harvie",9
2520,17965,"Brown, John A. Harvie",9
2521,17966,"Harvie-Brown, John A.",9
2522,17971,"Cordeaux, John",9
2523,17972,"Harvie-Brown, J. A. (John Alexander)",9
2524,19542,"Collumb, Patrick",9
2525,19543,"Colum, Padraic",9
2526,21433,"Howitt, William",9
2527,22055,"Stoughton, John",9
2528,22339,"Doran, John",9
2529,22340,"Doran, Dr. John",9
2530,22341,"Doran, Dr. (John)",9
2531,22365,"De Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise",9
2532,22366,"Montespan, Francoise-Athenais de Rochechouart de Mortemart, marquise de",9
2533,22367,"Montespan, Françoise-Athénaïs de Rochechouart de Mortemart, marquise de",9
2534,22368,"Rochechouart de Mortemart, Françoise-Athénaïs de, marquise de Montespan",9
2535,22369,"Mortemart, Françoise-Athénaïs de Rochechouart de, marquise de Montespan",9
2536,22370,"De Rochechouart de Mortemart, Françoise-Athénaïs, marquise de Montespan",9
2537,22371,"Montespan, Madame de",9
2538,23318,"Dye, Charles",9
2539,23608,"Guptill, Elizabeth F. (Elizabeth Frances)",9
2540,23948,"Shaara, Michael",9
2541,26537,"Petronius, Gaius",9
2542,26538,"Petronius, Titus",9
2543,26539,Petronius Arbiter,9
2544,462,"Leighton, Robert",8
2545,734,"Clarkson, T. (Thomas)",8
2546,735,"Clarkson, Thomas",8
2547,780,"Engels, Frederick",8
2548,783,"Engels, Friedrich",8
2549,853,"Scheffel, Joseph Victor von",8
2550,1012,"Woolf, Virginia Stephen",8
2551,1013,"Stephen, Virginia",8
2552,1014,"Woolf, Virginia",8
2553,1363,"Boyd, Nancy",8
2554,1364,"Boissevain, Edna St. Vincent Millay",8
2555,1365,"Millay, Edna St. Vincent",8
2556,1501,"Vigny, Alfred Victor, comte de",8
2557,1502,"De Vigny, Alfred",8
2558,1503,"Vigny, Alfred de",8
2559,1630,"Baker, Willard F.",8
2560,1652,"Allen, Captain Quincy",8
2561,1653,"Allen, Quincy",8
2562,1661,"Bodenheimer, Maxwell",8
2563,1662,"Bodenheim, Maxwell",8
2564,1666,"Synge, Edmund John Millington",8
2565,1667,"Synge, John Millington",8
2566,1668,"Synge, J. M. (John Millington)",8
2567,1923,"Grimke, Archibald Henry",8
2568,1924,"Grimké, Archibald H.",8
2569,1925,"Grimké, Archibald Henry",8
2570,1962,"Turner, Alice",8
2571,1963,"Curtis, Alice Turner",8
2572,2008,"Caldecott, R. (Randolph)",8
2573,2009,"Caldecott, Randolph",8
2574,2092,Aischylos,8
2575,2093,Αισχύλος,8
2576,2094,Αἰσχύλος,8
2577,2095,Esquilo,8
2578,2096,Aeschylus,8
2579,2235,"Barclay, Florence Louisa (Charlesworth), Mrs.",8
2580,2236,"Roy, Brandon",8
2581,2237,"Barclay, Florence L. (Florence Louisa)",8
2582,2299,"Fox, Frank, Sir",8
2583,2300,"Renar, Frank",8
2584,2301,"Fox, Frank",8
2585,2500,E. & F.N. Spon,8
2586,2501,E. and F. N. Spon,8
2587,2502,"Spon, E. & F. N.",8
2588,2503,E. & F. N. Spon,8
2589,2673,"Garnett, Mayn Clew",8
2590,2674,"Hains, Thornton Jenkins",8
2591,2675,"Hains, T. Jenkins (Thornton Jenkins)",8
2592,2782,"Hurlbut, J. L. (Jesse Lyman)",8
2593,2783,"Hurlbott, Jesse Lyman",8
2594,2784,"Hurlbut, Jesse Lyman",8
2595,2828,Αριστοφάνης,8
2596,2829,Ἀριστοφάνης,8
2597,2830,Aristófanes,8
2598,2831,Aristofanes,8
2599,2832,Aristophanes,8
2600,3002,"Bain, Francis William",8
2601,3003,"Bain, F. W. (Francis William)",8
2602,3012,"Sohl, Gerald Allan",8
2603,3013,"Sohl, Jerry",8
2604,3066,"Steiner, Rudolph",8
2605,3067,"Steiner, Rudolf",8
2606,3093,"Sylvester, Charles H.",8
2607,3094,"Sylvester, Charles Herbert",8
2608,3112,"Coppee, Francois",8
2609,3113,"Coppée, Francis Edouard Joachim",8
2610,3114,François Coppée,8
2611,3115,"Coppée, François",8
2612,3342,"Halsey, Harlan Page",8
2613,3343,"Pastor, Tony",8
2614,3344,"Sleuth, Old",8
2615,3345,Old Sleuth,8
2616,3484,"Stearns, Chas. A.",8
2617,3485,"Stearns, Charles A.",8
2618,3551,"Whistler, C. W. (Charles Watts)",8
2619,3552,"Whistler, Charles W. (Charles Watts)",8
2620,3565,"Clifton, Mark Irvin",8
2621,3566,"Clifton, Mark",8
2622,3703,"Bastiat, Frederic",8
2623,3704,"Bastiat, Claude Frédéric",8
2624,3705,"Bastiat, Frédéric",8
2625,3903,"Brooks, Amy",8
2626,3926,"Hornblow, Arthur",8
2627,4049,"Chateaubriand, Francois-Rene, vicomte de",8
